volume_name,yontem,girdi_sekli,spacing_mm,orientation,ornek_sekli,sekil_hata,geri_korelasyon,grid,n_crops,bos_kirpim_orani,hacim_std,k1_gecti,k1_nedenler,bos_uyari,sure_sn,cihaz,cos_v4
sub-S322903_ses-E76702_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 576]","[0.835, 0.835, 0.8]",RAS,"[854, 854, 461]",0.0012,0.9992,"[6, 6, 7]",252,0.119,0.2333,True,,False,34.9,cuda:0,0.29883676767349243
sub-S322953_ses-E46349_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 210, 512]","[1.3047, 1.173, 1.3047]",RAS,"[1334, 491, 668]",0.0034,0.9976,"[10, 3, 10]",300,0.1933,0.2403,True,,False,36.3,cuda:0,0.3891150653362274
sub-S322999_ses-E46440_run-5_bp-chest_ct.nii.gz,meta,"[512, 512, 124]","[0.732, 0.732, 5.0]",RAS,"[749, 749, 616]",0.0065,0.9981,"[5, 5, 9]",225,0.1333,0.2368,True,,False,28.8,cuda:0,0.5827631950378418
sub-S323289_ses-E76954_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 776]","[0.759, 0.759, 0.7999]",RAS,"[777, 777, 621]",0.0004,0.9996,"[6, 6, 9]",324,0.0741,0.2363,True,,False,36.9,cuda:0,0.3774953782558441
sub-S323366_ses-E50593_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 214]","[0.957, 0.957, 1.5]",RAS,"[979, 979, 320]",0.0031,0.9941,"[7, 7, 5]",245,0.2367,0.221,True,,False,42.9,cuda:0,0.46091538667678833
sub-S323388_ses-E76790_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 191]","[0.8594, 0.8594, 1.5]",RAS,"[879, 879, 286]",0.0017,0.9958,"[6, 6, 4]",144,0.0556,0.2337,True,,False,23.9,cuda:0,0.6326983571052551
sub-S323500_ses-E76668_run-10_bp-chest_ct.nii.gz,meta,"[512, 512, 148]","[0.61, 0.61, 3.0]",RAS,"[624, 624, 442]",0.0045,0.9982,"[4, 4, 6]",96,0.0,0.2512,True,,False,14.9,cuda:0,0.7866424918174744
sub-S323537_ses-E66279_acq-1_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 98]","[0.7637, 0.7637, 2.0436]",RAS,"[781, 781, 199]",0.0064,0.9776,"[6, 6, 3]",108,0.0185,0.2321,True,,False,15.9,cuda:0,0.7832178473472595
sub-S323609_ses-E76101_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 229]","[0.6934, 0.6934, 1.0]",RAS,"[710, 710, 229]",0.0,0.9997,"[5, 5, 3]",75,0.2,0.2531,True,,False,12.2,cuda:0,0.35557588934898376
sub-S323652_ses-E47649_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 351]","[0.8398, 0.8398, 1.0]",RAS,"[859, 859, 351]",0.0012,0.9987,"[6, 6, 5]",180,0.0556,0.2394,True,,False,34.0,cuda:0,0.4834855794906616
sub-S323824_ses-E61358_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 382]","[0.782, 0.782, 0.7999]",RAS,"[800, 800, 306]",0.0014,0.9993,"[6, 6, 4]",144,0.1736,0.2467,True,,False,24.3,cuda:0,0.2843480706214905
sub-S323831_ses-E61297_acq-2_run-3_bp-chest_ct.nii.gz,meta,"[512, 146, 512]","[0.7031, 2.7582, 0.7031]",RAS,"[720, 801, 360]",0.0055,0.9936,"[5, 6, 5]",150,0.24,0.1992,True,,False,17.3,cuda:0,0.6121922135353088
sub-S323894_ses-E57824_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 359]","[0.5939, 0.5939, 0.75]",RAS,"[608, 608, 270]",0.0028,0.972,"[4, 4, 4]",64,0.0,0.2454,True,,False,9.8,cuda:0,0.5669435262680054
sub-S324091_ses-E58956_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 131]","[0.873, 0.873, 5.0]",RAS,"[893, 893, 651]",0.0061,0.9985,"[6, 6, 10]",360,0.3472,0.1942,True,,False,47.2,cuda:0,0.6479017734527588
sub-S324155_ses-E70395_run-1_bp-chest_ct.nii.gz,meta,"[512, 156, 512]","[0.671, 2.0, 0.671]",RAS,"[687, 621, 344]",0.0048,0.9966,"[5, 4, 5]",100,0.0,0.2416,True,,False,9.8,cuda:0,0.5092771649360657
sub-S324199_ses-E48652_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 713]","[0.77, 0.77, 0.7999]",RAS,"[788, 788, 571]",0.0011,0.9994,"[6, 6, 8]",288,0.1562,0.2368,True,,False,46.0,cuda:0,0.2917267382144928
sub-S324216_ses-E50749_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 219]","[0.6641, 0.6641, 1.5]",RAS,"[680, 680, 328]",0.0015,0.9981,"[5, 5, 5]",125,0.144,0.2369,True,,False,15.5,cuda:0,0.3831903040409088
sub-S324250_ses-E51730_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 256]","[0.8672, 0.8672, 1.25]",RAS,"[887, 887, 320]",0.0011,0.9949,"[6, 6, 5]",180,0.0389,0.2403,True,,False,18.8,cuda:0,0.21339985728263855
sub-S324352_ses-E60694_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 188, 512]","[1.1641, 1.2371, 1.1641]",RAS,"[1191, 464, 596]",0.0025,0.9964,"[9, 3, 9]",243,0.2181,0.2311,True,,False,23.6,cuda:0,0.44769230484962463
sub-S324396_ses-E62286_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 419]","[0.741, 0.741, 0.8]",RAS,"[758, 758, 335]",0.001,0.9974,"[5, 5, 5]",125,0.032,0.2422,True,,False,24.4,cuda:0,0.3388530910015106
sub-S324474_ses-E69895_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 159]","[0.6875, 0.6875, 1.25]",RAS,"[704, 704, 198]",0.0038,0.9949,"[5, 5, 3]",75,0.04,0.2477,True,,False,14.2,cuda:0,0.3620402216911316
sub-S324647_ses-E49584_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 336]","[0.78, 0.78, 1.0]",RAS,"[798, 798, 336]",0.0009,0.9982,"[6, 6, 5]",180,0.0889,0.2427,True,,False,19.2,cuda:0,0.008935445919632912
sub-S324692_ses-E49670_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 388]","[0.896, 0.896, 0.8]",RAS,"[917, 917, 311]",0.0019,0.9975,"[7, 7, 4]",196,0.2653,0.2249,True,,False,25.1,cuda:0,0.335455060005188
sub-S324735_ses-E49765_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 165]","[0.8718, 0.8718, 2.5]",RAS,"[892, 892, 411]",0.0036,0.9991,"[6, 6, 6]",216,0.0648,0.2407,True,,False,38.7,cuda:0,0.8280482292175293
sub-S324886_ses-E68941_acq-1_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 101]","[0.7637, 0.7637, 1.9935]",RAS,"[781, 781, 200]",0.0067,0.9936,"[6, 6, 3]",108,0.0463,0.2366,True,,False,9.1,cuda:0,0.41111084818840027
sub-S325099_ses-E76259_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 427]","[0.7576, 0.7576, 0.75]",RAS,"[775, 775, 320]",0.001,0.9905,"[6, 6, 5]",180,0.1,0.2412,True,,False,25.1,cuda:0,0.07102508842945099
sub-S325183_ses-E50652_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 225]","[0.7383, 0.7383, 1.25]",RAS,"[756, 756, 281]",0.0009,0.9994,"[5, 5, 4]",100,0.0,0.2274,True,,False,15.5,cuda:0,0.3986273407936096
sub-S325315_ses-E76450_run-10_bp-chest_ct.nii.gz,meta,"[512, 512, 123]","[0.64, 0.64, 3.0]",RAS,"[655, 655, 367]",0.0054,0.9984,"[5, 5, 5]",125,0.0,0.2461,True,,False,12.3,cuda:0,0.7317816615104675
sub-S325700_ses-E51603_acq-2_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 186]","[0.8359, 0.8359, 2.191]",RAS,"[855, 855, 406]",0.0037,0.9517,"[6, 6, 6]",216,0.0046,0.2284,True,,False,31.0,cuda:0,0.6828076839447021
sub-S326036_ses-E76692_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 121]","[0.782, 0.782, 5.0]",RAS,"[800, 800, 601]",0.0066,0.9987,"[6, 6, 9]",324,0.1204,0.2433,True,,False,47.4,cuda:0,0.517163097858429
sub-S326218_ses-E76372_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 178]","[0.8945, 0.8945, 1.5]",RAS,"[915, 915, 266]",0.0037,0.9981,"[7, 7, 4]",196,0.1888,0.2229,True,,False,16.3,cuda:0,0.5291500687599182
sub-S326236_ses-E62454_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 794]","[0.888, 0.888, 0.8]",RAS,"[909, 909, 635]",0.0003,0.999,"[7, 7, 9]",441,0.2653,0.2283,True,,False,73.9,cuda:0,0.40269798040390015
sub-S326336_ses-E53609_acq-2_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 116]","[0.75, 0.75, 3.4371]",RAS,"[768, 768, 396]",0.0068,0.961,"[6, 6, 6]",216,0.0278,0.2147,True,,False,25.5,cuda:0,0.6164308786392212
sub-S326349_ses-E53160_acq-1_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 101]","[1.189, 1.189, 3.5616]",RAS,"[1216, 1216, 357]",0.0076,0.9925,"[9, 9, 5]",405,0.2321,0.2296,True,,False,53.5,cuda:0,0.7704472541809082
sub-S326393_ses-E76396_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 394]","[0.751, 0.751, 0.7999]",RAS,"[769, 769, 315]",0.0005,0.9993,"[6, 6, 4]",144,0.1944,0.2365,True,,False,20.2,cuda:0,0.2834019660949707
sub-S326615_ses-E72858_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 686]","[0.915, 0.915, 1.0]",RAS,"[936, 936, 686]",0.001,0.9993,"[7, 7, 10]",490,0.2898,0.2313,True,,False,75.8,cuda:0,0.022219568490982056
sub-S326828_ses-E67774_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 228]","[0.877, 0.877, 1.25]",RAS,"[897, 897, 285]",0.0011,0.9974,"[7, 7, 4]",196,0.1224,0.2414,True,,False,23.6,cuda:0,0.5050244927406311
sub-S326937_ses-E54089_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 229]","[0.8418, 0.8418, 1.0]",RAS,"[861, 861, 229]",0.0012,0.9995,"[6, 6, 3]",108,0.1296,0.2397,True,,False,12.1,cuda:0,0.37867510318756104
sub-S326989_ses-E54210_run-1_bp-chest_ct.nii.gz,meta,"[512, 167, 512]","[0.789, 2.0, 0.789]",RAS,"[807, 665, 404]",0.0045,0.9973,"[6, 5, 6]",180,0.0444,0.2326,True,,False,22.2,cuda:0,0.4354304075241089
sub-S327276_ses-E54718_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 183]","[0.9766, 0.9766, 1.25]",RAS,"[999, 999, 228]",0.0033,0.9964,"[7, 7, 3]",147,0.2585,0.2186,True,,False,15.3,cuda:0,0.6467803716659546
sub-S327387_ses-E76918_run-1_bp-chest_ct.nii.gz,meta,"[122, 907, 512]","[3.0, 0.4044, 0.4044]",RAS,"[727, 734, 208]",0.0068,0.9955,"[5, 5, 3]",75,0.0,0.2371,True,,False,8.6,cuda:0,0.6051684617996216
sub-S327549_ses-E63203_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 807]","[0.831, 0.831, 0.7999]",RAS,"[850, 850, 646]",0.0011,0.9993,"[6, 6, 10]",360,0.1528,0.2354,True,,False,44.5,cuda:0,0.3629955053329468
sub-S327568_ses-E70716_run-1_bp-chest_ct.nii.gz,meta,"[512, 120, 512]","[0.9747, 2.0, 0.9747]",RAS,"[997, 477, 499]",0.0063,0.9979,"[7, 3, 7]",147,0.2857,0.2139,True,,False,27.7,cuda:0,0.7427127361297607
sub-S327598_ses-E55400_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 173]","[0.7812, 0.7812, 1.25]",RAS,"[799, 799, 216]",0.0013,0.9921,"[6, 6, 3]",108,0.0926,0.2432,True,,False,10.5,cuda:0,0.4124157726764679
sub-S327743_ses-E55697_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 195]","[0.8594, 0.8594, 1.25]",RAS,"[879, 879, 244]",0.0011,0.9972,"[6, 6, 3]",108,0.0833,0.2324,True,,False,14.1,cuda:0,0.7781389951705933
sub-S328005_ses-E70799_run-1_bp-chest_ct.nii.gz,meta,"[512, 164, 512]","[0.74, 2.0, 0.74]",RAS,"[757, 653, 379]",0.0046,0.9962,"[5, 5, 5]",125,0.0,0.2459,True,,False,20.9,cuda:0,0.3547026216983795
sub-S328148_ses-E56559_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 560]","[0.454, 0.454, 0.25]",RAS,"[465, 465, 141]",0.0071,0.9946,"[3, 3, 2]",18,0.0,0.2421,True,,False,8.0,cuda:0,0.3865075409412384
sub-S328184_ses-E67330_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 160, 512]","[0.759, 2.0, 0.759]",RAS,"[777, 637, 389]",0.0047,0.9968,"[6, 4, 6]",144,0.3333,0.2318,True,,False,17.5,cuda:0,0.42115503549575806
sub-S328249_ses-E57622_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 296]","[0.344, 0.344, 0.8]",RAS,"[353, 353, 237]",0.0021,0.9989,"[2, 2, 3]",12,0.0833,0.1525,True,,False,4.3,cuda:0,0.4995308518409729
sub-S328297_ses-E56897_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 366]","[0.6428, 0.6428, 0.75]",RAS,"[658, 658, 275]",0.0018,0.9631,"[5, 5, 4]",100,0.0,0.2471,True,,False,11.4,cuda:0,0.4266643822193146
sub-S328421_ses-E57215_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 461]","[0.8652, 0.8652, 1.25]",RAS,"[885, 885, 576]",0.0011,0.9994,"[6, 6, 9]",324,0.1235,0.234,True,,False,57.4,cuda:0,0.8090115189552307
sub-S328546_ses-E58048_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 179]","[0.7812, 0.7812, 1.25]",RAS,"[799, 799, 224]",0.0013,0.995,"[6, 6, 3]",108,0.1111,0.2408,True,,False,10.0,cuda:0,0.5961299538612366
sub-S328564_ses-E77175_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 286]","[0.7578, 0.7578, 1.0]",RAS,"[775, 775, 286]",0.0013,0.9967,"[6, 6, 4]",144,0.1319,0.2522,True,,False,17.1,cuda:0,0.6473808884620667
sub-S328659_ses-E73580_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 101]","[0.8164, 0.8164, 2.5]",RAS,"[835, 835, 251]",0.0059,0.9991,"[6, 6, 3]",108,0.1296,0.2397,True,,False,13.4,cuda:0,0.45172515511512756
sub-S328733_ses-E77269_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 107]","[0.782, 0.782, 3.0]",RAS,"[800, 800, 319]",0.0062,0.9988,"[6, 6, 4]",144,0.2014,0.2273,True,,False,13.5,cuda:0,0.6186407208442688
sub-S328778_ses-E58027_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 221]","[0.5684, 0.5684, 1.0]",RAS,"[582, 582, 221]",0.0,0.9997,"[4, 4, 3]",48,0.0,0.2091,True,,False,7.1,cuda:0,0.6387872099876404
sub-S328818_ses-E58130_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 123]","[0.9766, 0.9766, 5.0]",RAS,"[999, 999, 611]",0.0065,0.9987,"[7, 7, 9]",441,0.3447,0.1938,True,,False,68.7,cuda:0,0.6838764548301697
sub-S328874_ses-E70484_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 180]","[0.8789, 0.8789, 1.5]",RAS,"[899, 899, 270]",0.0011,0.9989,"[7, 7, 4]",196,0.2143,0.2346,True,,False,16.3,cuda:0,0.4462420344352722
sub-S328876_ses-E58299_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 470]","[0.7184, 0.7184, 0.75]",RAS,"[735, 735, 353]",0.0014,0.9869,"[5, 5, 5]",125,0.0,0.2492,True,,False,18.5,cuda:0,0.15691281855106354
sub-S328882_ses-E58328_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 98]","[0.808, 0.808, 5.0]",RAS,"[827, 827, 486]",0.0082,0.9992,"[6, 6, 7]",252,0.2024,0.2498,True,,False,26.7,cuda:0,0.520738422870636
sub-S328942_ses-E70844_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 183]","[0.8027, 0.8027, 1.25]",RAS,"[821, 821, 228]",0.0033,0.9951,"[6, 6, 3]",108,0.1296,0.2343,True,,False,13.4,cuda:0,0.7536908388137817
sub-S329016_ses-E71232_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 195]","[0.9453, 0.9453, 1.5]",RAS,"[967, 967, 292]",0.0017,0.9992,"[7, 7, 4]",196,0.2194,0.2245,True,,False,25.1,cuda:0,0.7229374051094055
sub-S329215_ses-E59120_run-5_bp-chest_ct.nii.gz,meta,"[512, 512, 102]","[0.781, 0.781, 5.0]",RAS,"[799, 799, 506]",0.0078,0.996,"[6, 6, 7]",252,0.2103,0.2377,True,,False,25.4,cuda:0,0.6348090171813965
sub-S329394_ses-E59574_run-1_bp-chest_ct.nii.gz,meta,"[512, 104, 512]","[0.915, 3.0, 0.915]",RAS,"[936, 619, 469]",0.008,0.9954,"[7, 4, 7]",196,0.0051,0.2331,True,,False,23.4,cuda:0,0.5631272792816162
sub-S329452_ses-E59718_run-2_bp-chest_ct.nii.gz,meta,"[768, 768, 324]","[0.5208, 0.5208, 1.0]",RAS,"[800, 800, 324]",0.0,0.999,"[6, 6, 5]",180,0.0722,0.2402,True,,False,23.1,cuda:0,0.4882485568523407
sub-S329474_ses-E59766_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 287]","[0.5683, 0.5683, 0.7]",RAS,"[582, 582, 201]",0.0006,0.9986,"[4, 4, 3]",48,0.0,0.2048,True,,False,9.5,cuda:0,0.5414513349533081
sub-S329555_ses-E59999_acq-1_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 112]","[0.9668, 0.9668, 2.2841]",RAS,"[989, 989, 255]",0.0032,0.9877,"[7, 7, 3]",147,0.2925,0.2297,True,,False,24.7,cuda:0,0.49701830744743347
sub-S329557_ses-E60002_acq-2_run-1_bp-chest_ct.nii.gz,meta,"[512, 146, 512]","[0.8667, 3.0576, 0.8667]",RAS,"[887, 888, 444]",0.0054,0.9949,"[6, 6, 6]",216,0.3981,0.1895,True,,False,23.5,cuda:0,0.40024420619010925
sub-S329562_ses-E76713_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 216]","[0.8418, 0.8418, 1.0]",RAS,"[861, 861, 216]",0.0012,0.9996,"[6, 6, 3]",108,0.0926,0.2339,True,,False,13.2,cuda:0,0.6455172896385193
sub-S329598_ses-E60121_acq-1_run-5_bp-chest_ct.nii.gz,meta,"[512, 108, 512]","[0.675, 3.0, 0.675]",RAS,"[691, 643, 346]",0.0077,0.9948,"[5, 5, 5]",125,0.032,0.2498,True,,False,10.4,cuda:0,0.4951121509075165
sub-S329757_ses-E60507_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[233, 512, 512]","[1.1165, 1.3588, 1.3588]",RAS,"[519, 1390, 695]",0.0025,0.9963,"[4, 10, 10]",400,0.35,0.2196,True,,False,47.3,cuda:0,0.38064369559288025
sub-S329801_ses-E77116_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 118, 512]","[0.741, 3.0, 0.741]",RAS,"[758, 703, 380]",0.0071,0.9913,"[5, 5, 5]",125,0.0,0.2554,True,,False,20.9,cuda:0,0.723811686038971
sub-S329863_ses-E60722_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 235]","[0.875, 0.875, 1.5]",RAS,"[895, 895, 352]",0.0014,0.9995,"[6, 6, 5]",180,0.2556,0.2393,True,,False,34.3,cuda:0,0.6396625638008118
sub-S329922_ses-E60854_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 289]","[0.422, 0.422, 0.8]",RAS,"[432, 432, 231]",0.0008,0.9987,"[3, 3, 3]",27,0.0,0.2751,True,,False,5.0,cuda:0,0.632181704044342
sub-S329952_ses-E60920_acq-2_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 120]","[0.7812, 0.7812, 3.2018]",RAS,"[799, 799, 382]",0.0058,0.9557,"[6, 6, 5]",180,0.1556,0.216,True,,False,20.7,cuda:0,0.4843122363090515
sub-S330024_ses-E61081_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 744]","[0.831, 0.831, 0.7999]",RAS,"[850, 850, 595]",0.0011,0.9995,"[6, 6, 9]",324,0.2099,0.2212,True,,False,32.5,cuda:0,0.05754702910780907
sub-S330044_ses-E61120_acq-1_run-2_bp-chest_ct.nii.gz,meta,"[512, 98, 512]","[0.9766, 2.5575, 0.9766]",RAS,"[999, 497, 500]",0.0085,0.993,"[7, 3, 7]",147,0.0476,0.2356,True,,False,24.7,cuda:0,0.4131767749786377
sub-S330143_ses-E61381_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 391]","[0.843, 0.843, 0.7999]",RAS,"[863, 863, 313]",0.0007,0.9994,"[6, 6, 4]",144,0.0903,0.2412,True,,False,23.9,cuda:0,0.18697556853294373
sub-S330150_ses-E61399_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 632]","[0.7734, 0.7734, 0.5]",RAS,"[791, 791, 316]",0.0013,0.9982,"[6, 6, 4]",144,0.1111,0.244,True,,False,19.9,cuda:0,0.4954374432563782
sub-S330162_ses-E61428_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 99]","[0.8887, 0.8887, 2.5]",RAS,"[909, 909, 246]",0.0061,0.9988,"[7, 7, 3]",147,0.2177,0.2301,True,,False,15.6,cuda:0,0.4036439061164856
sub-S330298_ses-E61787_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 437]","[0.9766, 0.9766, 1.25]",RAS,"[999, 999, 546]",0.001,0.9994,"[7, 7, 8]",392,0.2883,0.2267,True,,False,45.8,cuda:0,0.46450772881507874
sub-S330328_ses-E69691_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 738]","[0.915, 0.915, 0.7999]",RAS,"[936, 936, 591]",0.0011,0.9991,"[7, 7, 9]",441,0.161,0.2281,True,,False,41.0,cuda:0,0.45545336604118347
sub-S330341_ses-E61881_acq-2_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 178]","[1.1206, 1.1206, 2.8727]",RAS,"[1146, 1146, 509]",0.0046,0.9542,"[8, 8, 7]",448,0.2746,0.2133,True,,False,51.2,cuda:0,0.7737098932266235
sub-S330421_ses-E62091_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 329]","[0.7574, 0.7574, 1.0]",RAS,"[775, 775, 329]",0.0008,0.9995,"[6, 6, 5]",180,0.2556,0.2289,True,,False,26.3,cuda:0,0.2410350888967514
sub-S330470_ses-E76429_acq-1_run-4_bp-chest_ct.nii.gz,meta,"[552, 116, 552]","[0.854, 3.0, 0.854]",RAS,"[942, 691, 472]",0.0072,0.9933,"[7, 5, 7]",245,0.0612,0.2456,True,,False,36.7,cuda:0,0.2487652450799942
sub-S330509_ses-E62297_run-5_bp-chest_ct.nii.gz,meta,"[512, 512, 124]","[0.869, 0.869, 5.0]",RAS,"[889, 889, 616]",0.0065,0.9948,"[6, 6, 9]",324,0.0772,0.2362,True,,False,31.4,cuda:0,0.6207196116447449
sub-S330513_ses-E62303_acq-1_run-1_bp-chest_ct.nii.gz,meta,"[512, 201, 512]","[1.2461, 1.1942, 1.2461]",RAS,"[1275, 479, 638]",0.0023,0.9974,"[9, 3, 9]",243,0.0864,0.2361,True,,False,45.0,cuda:0,0.34330669045448303
sub-S330602_ses-E76576_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 401]","[0.911, 0.911, 0.8]",RAS,"[932, 932, 321]",0.0009,0.9991,"[7, 7, 5]",245,0.2245,0.2304,True,,False,21.7,cuda:0,0.42928677797317505
sub-S330604_ses-E62525_acq-1_run-4_bp-chest_ct.nii.gz,meta,"[512, 512, 99]","[0.7031, 0.7031, 1.8182]",RAS,"[720, 720, 179]",0.0056,0.9949,"[5, 5, 2]",50,0.0,0.2299,True,,False,8.2,cuda:0,0.5726879239082336
sub-S330610_ses-E62533_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 311]","[0.6719, 0.6719, 0.75]",RAS,"[688, 688, 234]",0.0032,0.9879,"[5, 5, 3]",75,0.0,0.2375,True,,False,12.5,cuda:0,0.32043784856796265
sub-S330726_ses-E77151_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 288]","[0.9434, 0.9434, 1.5]",RAS,"[965, 965, 432]",0.001,0.9994,"[7, 7, 6]",294,0.2653,0.2333,True,,False,27.7,cuda:0,0.15109191834926605
sub-S330744_ses-E62927_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 319]","[0.8438, 0.8438, 1.25]",RAS,"[863, 863, 398]",0.0019,0.9992,"[6, 6, 6]",216,0.088,0.2354,True,,False,21.5,cuda:0,0.6952997446060181
sub-S330753_ses-E76275_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 614]","[0.9512, 0.9512, 1.0]",RAS,"[973, 973, 614]",0.001,0.9994,"[7, 7, 9]",441,0.2381,0.2265,True,,False,43.0,cuda:0,0.5379420518875122
sub-S331255_ses-E76407_run-2_bp-chest_ct.nii.gz,meta,"[512, 512, 453]","[0.628, 0.628, 0.75]",RAS,"[643, 643, 340]",0.0007,0.9882,"[5, 5, 5]",125,0.0,0.2443,True,,False,13.6,cuda:0,0.3165350556373596
sub-S331451_ses-E65610_run-3_bp-chest_ct.nii.gz,meta,"[512, 512, 101]","[0.741, 0.741, 3.0]",RAS,"[758, 758, 301]",0.0066,0.9998,"[5, 5, 4]",100,0.02,0.2445,True,,False,11.3,cuda:0,0.5262523889541626
sub-S331454_ses-E64924_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 291]","[0.8535, 0.8535, 1.5]",RAS,"[873, 873, 436]",0.0011,0.9993,"[6, 6, 6]",216,0.2037,0.2295,True,,False,30.8,cuda:0,0.6130920648574829
sub-S331537_ses-E65199_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 357]","[0.957, 0.957, 1.25]",RAS,"[979, 979, 446]",0.001,0.9995,"[7, 7, 6]",294,0.1327,0.2325,True,,False,29.8,cuda:0,0.5382686257362366
sub-S331570_ses-E65298_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 325]","[0.6914, 0.6914, 1.25]",RAS,"[708, 708, 406]",0.0006,0.9995,"[5, 5, 6]",150,0.0867,0.2431,True,,False,15.2,cuda:0,0.4478614330291748
sub-S331673_ses-E65542_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 214]","[0.9766, 0.9766, 1.25]",RAS,"[999, 999, 267]",0.0019,0.996,"[7, 7, 4]",196,0.2296,0.2204,True,,False,22.0,cuda:0,0.5097314119338989
sub-S331771_ses-E76775_run-1_bp-chest_ct.nii.gz,meta,"[512, 512, 185]","[0.7422, 0.7422, 1.5]",RAS,"[760, 760, 277]",0.0018,0.9924,"[5, 5, 4]",100,0.02,0.2372,True,,False,10.5,cuda:0,0.5527887940406799
sub-S331992_ses-E66389_run-1_bp-chest_ct.nii.gz,meta,"[745, 512, 389]","[0.5827, 0.5827, 0.7003]",RAS,"[868, 597, 273]",0.0022,0.9963,"[6, 4, 4]",96,0.0,0.2342,True,,False,18.6,cuda:0,0.3257448971271515
