volume_name,yontem,girdi_sekli,spacing_mm,orientation,ornek_sekli,sekil_hata,geri_korelasyon,grid,n_crops,bos_kirpim_orani,hacim_std,k1_gecti,k1_nedenler,bos_uyari,sure_sn,cihaz,cos_v4
valid_990_a_2.nii.gz,meta,"[1024, 1024, 242]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 362]",0.0028,0.996,"[5, 5, 5]",125,0.008,0.2366,True,,False,23.4,cuda:0,0.6057732105255127
valid_589_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.374, 0.374, 1.5]",RAS,"[766, 766, 382]",0.0013,0.9968,"[5, 5, 5]",125,0.096,0.2365,True,,False,28.3,cuda:0,0.11758868396282196
valid_1126_c_1.nii.gz,meta,"[512, 512, 208]","[0.7461, 0.7461, 1.5]",RAS,"[764, 764, 312]",0.0,0.9952,"[5, 5, 4]",100,0.0,0.2561,True,,False,13.2,cuda:0,0.8725690841674805
valid_385_a_1.nii.gz,meta,"[768, 768, 241]","[0.4479, 0.4479, 1.5]",RAS,"[688, 688, 361]",0.0014,0.9962,"[5, 5, 5]",125,0.008,0.2402,True,,False,16.3,cuda:0,0.4711790382862091
valid_765_a_1.nii.gz,meta,"[512, 512, 238]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 356]",0.0028,0.9986,"[5, 5, 5]",125,0.0,0.2333,True,,False,20.2,cuda:0,0.7215523719787598
valid_1300_a_2.nii.gz,meta,"[512, 512, 419]","[0.6523, 0.6523, 0.75]",RAS,"[668, 668, 314]",0.0008,0.9993,"[5, 5, 4]",100,0.21,0.2324,True,,False,15.6,cuda:0,0.4756770133972168
valid_374_a_2.nii.gz,meta,"[512, 512, 367]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 276]",0.0027,0.9991,"[5, 5, 4]",100,0.0,0.2311,True,,False,12.2,cuda:0,0.7475907206535339
valid_477_a_2.nii.gz,meta,"[1024, 1024, 187]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 280]",0.0018,0.9834,"[5, 5, 4]",100,0.0,0.2263,True,,False,20.3,cuda:0,0.40967652201652527
valid_1065_a_1.nii.gz,meta,"[512, 512, 320]","[0.7285, 0.7285, 1.0]",RAS,"[746, 746, 320]",0.0,0.9992,"[5, 5, 5]",125,0.0,0.2409,True,,False,22.3,cuda:0,0.7021312713623047
valid_550_a_1.nii.gz,meta,"[512, 512, 230]","[0.6367, 0.6367, 1.5]",RAS,"[652, 652, 344]",0.0029,0.9989,"[5, 5, 5]",125,0.088,0.2421,True,,False,13.6,cuda:0,0.45703867077827454
valid_937_c_1.nii.gz,meta,"[1024, 1024, 276]","[0.3643, 0.3643, 1.5]",RAS,"[746, 746, 414]",0.0,0.9972,"[5, 5, 6]",150,0.0867,0.2231,True,,False,34.0,cuda:0,0.39522334933280945
valid_637_a_2.nii.gz,meta,"[512, 512, 487]","[0.8184, 0.8184, 0.75]",RAS,"[837, 837, 366]",0.0021,0.9989,"[6, 6, 5]",180,0.0778,0.2442,True,,False,35.2,cuda:0,0.8169042468070984
valid_31_a_2.nii.gz,meta,"[512, 512, 491]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 368]",0.0007,0.9992,"[5, 5, 5]",125,0.024,0.2309,True,,False,16.1,cuda:0,0.8720710277557373
valid_898_a_1.nii.gz,meta,"[512, 512, 216]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 324]",0.0,0.9992,"[5, 5, 5]",125,0.032,0.2333,True,,False,14.1,cuda:0,0.3907577097415924
valid_130_a_2.nii.gz,meta,"[512, 512, 526]","[0.7773, 0.7773, 0.75]",RAS,"[795, 795, 395]",0.0013,0.9981,"[6, 6, 6]",216,0.2222,0.2176,True,,False,32.5,cuda:0,0.9480382204055786
valid_193_a_1.nii.gz,meta,"[1024, 1024, 221]","[0.3564, 0.3564, 1.5]",RAS,"[730, 730, 331]",0.0015,0.996,"[5, 5, 5]",125,0.008,0.2459,True,,False,23.6,cuda:0,0.16738355159759521
valid_351_a_1.nii.gz,meta,"[1024, 1024, 252]","[0.3887, 0.3887, 1.5]",RAS,"[796, 796, 378]",0.0,0.9955,"[6, 6, 5]",180,0.0167,0.2388,True,,False,27.2,cuda:0,0.2460915744304657
valid_62_b_1.nii.gz,meta,"[1024, 1024, 223]","[0.3877, 0.3877, 1.5]",RAS,"[794, 794, 334]",0.0015,0.9874,"[6, 6, 5]",180,0.0,0.2315,True,,False,34.4,cuda:0,0.09061800688505173
valid_988_a_2.nii.gz,meta,"[512, 512, 431]","[0.8516, 0.8516, 0.75]",RAS,"[871, 871, 324]",0.0023,0.9983,"[6, 6, 5]",180,0.1778,0.2173,True,,False,27.9,cuda:0,0.8849549889564514
valid_113_a_2.nii.gz,meta,"[512, 512, 447]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 336]",0.0022,0.9988,"[5, 5, 5]",125,0.152,0.2376,True,,False,19.7,cuda:0,0.5602709054946899
valid_1226_a_2.nii.gz,meta,"[512, 512, 489]","[0.7305, 0.7305, 0.75]",RAS,"[748, 748, 367]",0.0007,0.9996,"[5, 5, 5]",125,0.136,0.2405,True,,False,22.1,cuda:0,0.793063223361969
valid_348_a_2.nii.gz,meta,"[1024, 1024, 115]","[0.4639, 0.4639, 3.0]",RAS,"[950, 950, 343]",0.0058,0.9975,"[7, 7, 5]",245,0.0449,0.2377,True,,False,34.4,cuda:0,0.08514204621315002
valid_205_a_1.nii.gz,meta,"[1024, 1024, 216]","[0.3906, 0.3906, 1.5]",RAS,"[800, 800, 324]",0.0,0.995,"[6, 6, 5]",180,0.0833,0.2384,True,,False,25.3,cuda:0,0.34254881739616394
valid_498_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 382]",0.0013,0.9963,"[5, 5, 5]",125,0.008,0.2449,True,,False,28.1,cuda:0,0.11304105073213577
valid_971_b_1.nii.gz,meta,"[512, 512, 319]","[0.6543, 0.6543, 1.0]",RAS,"[670, 670, 319]",0.0,0.9994,"[5, 5, 4]",100,0.01,0.2393,True,,False,15.8,cuda:0,0.8461413383483887
valid_444_a_1.nii.gz,meta,"[1024, 1024, 247]","[0.3027, 0.3027, 1.5]",RAS,"[620, 620, 370]",0.0013,0.9925,"[4, 4, 5]",80,0.0,0.2268,True,,False,17.9,cuda:0,-0.23486638069152832
valid_788_a_2.nii.gz,meta,"[512, 512, 501]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 376]",0.0007,0.9997,"[5, 5, 5]",125,0.2,0.2368,True,,False,19.3,cuda:0,0.5486498475074768
valid_180_a_1.nii.gz,meta,"[512, 512, 357]","[0.7859, 0.7859, 1.0]",RAS,"[804, 804, 357]",0.001,0.9988,"[6, 6, 5]",180,0.1389,0.2415,True,,False,27.8,cuda:0,0.9619691371917725
valid_655_a_1.nii.gz,meta,"[1024, 1024, 231]","[0.2969, 0.2969, 1.5]",RAS,"[608, 608, 346]",0.0014,0.9966,"[4, 4, 5]",80,0.0,0.2446,True,,False,18.6,cuda:0,0.20872297883033752
valid_1148_b_2.nii.gz,meta,"[512, 512, 218]","[0.7891, 0.7891, 1.25]",RAS,"[807, 807, 272]",0.0018,0.9966,"[6, 6, 4]",144,0.1806,0.2475,True,,False,12.5,cuda:0,0.921163022518158
valid_60_a_1.nii.gz,meta,"[512, 512, 335]","[0.7309, 0.7309, 1.0]",RAS,"[748, 748, 335]",0.0006,0.9995,"[5, 5, 5]",125,0.136,0.2369,True,,False,18.9,cuda:0,0.9636486768722534
valid_1057_a_2.nii.gz,meta,"[512, 512, 496]","[0.8125, 0.8125, 0.75]",RAS,"[831, 831, 372]",0.0012,0.9992,"[6, 6, 5]",180,0.1222,0.2371,True,,False,24.5,cuda:0,0.8604624271392822
valid_668_b_1.nii.gz,meta,"[512, 512, 192]","[0.7559, 0.7559, 1.5]",RAS,"[773, 773, 288]",0.0013,0.9887,"[6, 6, 4]",144,0.0556,0.2448,True,,False,13.5,cuda:0,0.6303094625473022
valid_309_a_1.nii.gz,meta,"[1024, 1024, 232]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 348]",0.0,0.9971,"[5, 5, 5]",125,0.04,0.2368,True,,False,21.7,cuda:0,0.3101993501186371
valid_189_a_1.nii.gz,meta,"[512, 512, 198]","[0.5703, 0.5703, 1.5]",RAS,"[584, 584, 296]",0.0034,0.9991,"[4, 4, 4]",64,0.0156,0.2394,True,,False,12.7,cuda:0,0.01845189742743969
valid_569_a_2.nii.gz,meta,"[1024, 1024, 117]","[0.3203, 0.3203, 3.0]",RAS,"[656, 656, 349]",0.0057,0.9971,"[5, 5, 5]",125,0.016,0.2422,True,,False,15.5,cuda:0,0.22874195873737335
valid_532_a_2.nii.gz,meta,"[512, 512, 493]","[0.6758, 0.6758, 0.75]",RAS,"[692, 692, 370]",0.0007,0.9997,"[5, 5, 5]",125,0.064,0.2431,True,,False,18.1,cuda:0,0.8840324282646179
valid_477_a_1.nii.gz,meta,"[512, 512, 187]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 280]",0.0018,0.9995,"[5, 5, 4]",100,0.01,0.2246,True,,False,10.1,cuda:0,0.6760199069976807
valid_1119_a_1.nii.gz,meta,"[512, 512, 317]","[0.6074, 0.6074, 1.0]",RAS,"[622, 622, 317]",0.0,0.9997,"[4, 4, 4]",64,0.0,0.2465,True,,False,11.8,cuda:0,0.8044732213020325
valid_287_a_2.nii.gz,meta,"[1024, 1024, 226]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 338]",0.0029,0.9944,"[5, 5, 5]",125,0.0,0.2291,True,,False,21.4,cuda:0,0.5450863838195801
valid_1146_a_1.nii.gz,meta,"[768, 768, 224]","[0.4635, 0.4635, 1.5]",RAS,"[712, 712, 336]",0.0,0.998,"[5, 5, 5]",125,0.112,0.2416,True,,False,22.5,cuda:0,0.23878374695777893
valid_609_a_1.nii.gz,meta,"[512, 512, 343]","[0.6895, 0.6895, 1.0]",RAS,"[706, 706, 343]",0.0,0.9994,"[5, 5, 5]",125,0.2,0.2396,True,,False,17.8,cuda:0,0.8162121772766113
valid_1069_a_2.nii.gz,meta,"[512, 512, 414]","[0.6758, 0.6758, 0.75]",RAS,"[692, 692, 311]",0.0016,0.9995,"[5, 5, 4]",100,0.01,0.2338,True,,False,13.2,cuda:0,0.7662944793701172
valid_1074_a_1.nii.gz,meta,"[1024, 1024, 210]","[0.3877, 0.3877, 1.5]",RAS,"[794, 794, 314]",0.0032,0.9929,"[6, 6, 4]",144,0.0139,0.2367,True,,False,23.2,cuda:0,0.6036399602890015
valid_853_a_1.nii.gz,meta,"[1024, 1024, 218]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 326]",0.0031,0.9955,"[5, 5, 5]",125,0.0,0.2338,True,,False,22.0,cuda:0,0.18695656955242157
valid_1034_a_2.nii.gz,meta,"[1024, 1024, 125]","[0.3213, 0.3213, 3.0]",RAS,"[658, 658, 373]",0.0053,0.9961,"[5, 5, 5]",125,0.008,0.2403,True,,False,18.9,cuda:0,0.1495853066444397
valid_606_b_1.nii.gz,meta,"[512, 512, 339]","[0.6212, 0.6212, 1.0]",RAS,"[636, 636, 339]",0.0001,0.9997,"[4, 4, 5]",80,0.05,0.2453,True,,False,12.6,cuda:0,0.8767880201339722
valid_265_a_2.nii.gz,meta,"[512, 512, 296]","[0.748, 0.748, 1.0]",RAS,"[766, 766, 296]",0.0,0.9953,"[5, 5, 4]",100,0.05,0.2358,True,,False,19.3,cuda:0,0.9867563247680664
valid_1178_a_1.nii.gz,meta,"[512, 512, 268]","[0.6277, 0.6277, 1.0]",RAS,"[643, 643, 268]",0.0004,0.999,"[5, 5, 4]",100,0.0,0.2124,True,,False,14.1,cuda:0,0.9112765192985535
valid_1114_a_1.nii.gz,meta,"[512, 512, 218]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 326]",0.0031,0.9987,"[5, 5, 5]",125,0.0,0.2422,True,,False,16.8,cuda:0,0.5215319991111755
valid_550_a_2.nii.gz,meta,"[1024, 1024, 115]","[0.3184, 0.3184, 3.0]",RAS,"[652, 652, 343]",0.0058,0.9961,"[5, 5, 5]",125,0.072,0.2497,True,,False,21.8,cuda:0,0.07385212928056717
valid_148_a_1.nii.gz,meta,"[1024, 1024, 233]","[0.332, 0.332, 1.5]",RAS,"[680, 680, 349]",0.0014,0.9948,"[5, 5, 5]",125,0.008,0.245,True,,False,29.7,cuda:0,0.24147816002368927
valid_39_a_2.nii.gz,meta,"[1024, 1024, 187]","[0.2988, 0.2988, 1.5]",RAS,"[612, 612, 280]",0.0018,0.992,"[4, 4, 4]",64,0.0,0.2366,True,,False,15.7,cuda:0,0.7003660202026367
valid_871_a_1.nii.gz,meta,"[512, 512, 213]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 319]",0.0016,0.9996,"[5, 5, 4]",100,0.0,0.2399,True,,False,11.4,cuda:0,0.5061398148536682
valid_346_a_1.nii.gz,meta,"[1024, 1024, 237]","[0.4092, 0.4092, 1.5]",RAS,"[838, 838, 355]",0.0014,0.9957,"[6, 6, 5]",180,0.0667,0.2448,True,,False,39.3,cuda:0,0.33680978417396545
valid_178_a_2.nii.gz,meta,"[512, 512, 450]","[0.7812, 0.7812, 0.75]",RAS,"[799, 799, 338]",0.0015,0.999,"[6, 6, 5]",180,0.1833,0.232,True,,False,18.9,cuda:0,0.9231627583503723
valid_456_b_1.nii.gz,meta,"[512, 512, 279]","[0.8984, 0.8984, 1.0]",RAS,"[919, 919, 279]",0.0011,0.9985,"[7, 7, 4]",196,0.2347,0.2353,True,,False,33.0,cuda:0,0.9831019043922424
valid_679_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.4639, 0.4639, 1.5]",RAS,"[950, 950, 382]",0.0013,0.9936,"[7, 7, 5]",245,0.0367,0.231,True,,False,37.3,cuda:0,0.5455506443977356
valid_830_b_1.nii.gz,meta,"[512, 512, 300]","[0.698, 0.698, 1.0]",RAS,"[714, 714, 300]",0.001,0.9983,"[5, 5, 4]",100,0.0,0.2316,True,,False,14.4,cuda:0,0.9493025541305542
valid_770_a_1.nii.gz,meta,"[512, 512, 212]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 318]",0.0,0.9994,"[5, 5, 4]",100,0.0,0.2339,True,,False,16.7,cuda:0,0.44606733322143555
valid_705_a_1.nii.gz,meta,"[1024, 1024, 229]","[0.4883, 0.4883, 1.5]",RAS,"[1000, 1000, 343]",0.0015,0.993,"[7, 7, 5]",245,0.0408,0.2354,True,,False,30.9,cuda:0,0.4731258451938629
valid_1190_a_2.nii.gz,meta,"[512, 512, 221]","[0.7266, 0.7266, 1.5]",RAS,"[744, 744, 331]",0.0015,0.9991,"[5, 5, 5]",125,0.032,0.239,True,,False,16.5,cuda:0,0.6673219799995422
valid_1247_b_2.nii.gz,meta,"[512, 512, 473]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 355]",0.0007,0.9996,"[5, 5, 5]",125,0.04,0.238,True,,False,19.0,cuda:0,0.969394326210022
valid_910_a_1.nii.gz,meta,"[1024, 1024, 216]","[0.333, 0.333, 1.5]",RAS,"[682, 682, 324]",0.0,0.9944,"[5, 5, 5]",125,0.032,0.2416,True,,False,27.9,cuda:0,0.5159168243408203
valid_487_a_2.nii.gz,meta,"[512, 512, 505]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 379]",0.0007,0.9999,"[5, 5, 5]",125,0.192,0.2371,True,,False,22.5,cuda:0,0.8018115758895874
valid_63_b_2.nii.gz,meta,"[512, 512, 451]","[0.8398, 0.8398, 0.75]",RAS,"[859, 859, 338]",0.0012,0.9989,"[6, 6, 5]",180,0.1,0.2385,True,,False,24.5,cuda:0,0.9593289494514465
valid_425_a_2.nii.gz,meta,"[1024, 1024, 183]","[0.377, 0.377, 3.0]",RAS,"[772, 772, 547]",0.0036,0.9967,"[6, 6, 8]",288,0.0694,0.2349,True,,False,47.1,cuda:0,0.36343491077423096
valid_749_a_2.nii.gz,meta,"[512, 512, 472]","[0.9766, 0.9766, 0.75]",RAS,"[999, 999, 354]",0.001,0.9989,"[7, 7, 5]",245,0.1143,0.23,True,,False,29.0,cuda:0,0.9527673125267029
valid_1289_a_1.nii.gz,meta,"[768, 768, 212]","[0.4141, 0.4141, 1.5]",RAS,"[636, 636, 318]",0.0,0.9946,"[4, 4, 4]",64,0.0,0.2099,True,,False,12.2,cuda:0,0.5362063050270081
valid_918_a_1.nii.gz,meta,"[1024, 1024, 235]","[0.4111, 0.4111, 1.5]",RAS,"[842, 842, 352]",0.0014,0.9964,"[6, 6, 5]",180,0.0111,0.2409,True,,False,39.7,cuda:0,0.4353422224521637
valid_1154_a_1.nii.gz,meta,"[1024, 1024, 178]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 266]",0.0037,0.9924,"[5, 5, 4]",100,0.0,0.2321,True,,False,19.5,cuda:0,0.4504048526287079
valid_1023_a_1.nii.gz,meta,"[1024, 1024, 228]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 342]",0.0,0.9962,"[5, 5, 5]",125,0.0,0.2412,True,,False,28.0,cuda:0,0.41079965233802795
valid_678_a_2.nii.gz,meta,"[512, 512, 436]","[0.7246, 0.7246, 0.75]",RAS,"[742, 742, 327]",0.0,0.9971,"[5, 5, 5]",125,0.12,0.24,True,,False,24.4,cuda:0,0.805810809135437
valid_1142_a_2.nii.gz,meta,"[512, 512, 471]","[0.623, 0.623, 0.75]",RAS,"[638, 638, 354]",0.0021,0.9993,"[4, 4, 5]",80,0.0,0.2383,True,,False,17.7,cuda:0,0.6424302458763123
valid_1092_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.4131, 0.4131, 1.5]",RAS,"[846, 846, 382]",0.0013,0.9952,"[6, 6, 5]",180,0.0222,0.2272,True,,False,34.4,cuda:0,0.6279795169830322
valid_1136_a_1.nii.gz,meta,"[1024, 1024, 239]","[0.4766, 0.4766, 1.5]",RAS,"[976, 976, 358]",0.0014,0.9949,"[7, 7, 5]",245,0.0612,0.2161,True,,False,46.6,cuda:0,0.4823820888996124
valid_80_a_2.nii.gz,meta,"[512, 512, 541]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 406]",0.0006,0.9995,"[5, 5, 6]",150,0.2067,0.2297,True,,False,19.4,cuda:0,0.5780201554298401
valid_347_a_1.nii.gz,meta,"[1024, 1024, 241]","[0.3691, 0.3691, 1.5]",RAS,"[756, 756, 361]",0.0014,0.9945,"[5, 5, 5]",125,0.016,0.2405,True,,False,21.1,cuda:0,0.2583238184452057
valid_793_a_1.nii.gz,meta,"[768, 768, 217]","[0.4635, 0.4635, 1.5]",RAS,"[712, 712, 325]",0.0015,0.9968,"[5, 5, 5]",125,0.016,0.2303,True,,False,22.2,cuda:0,0.5010751485824585
valid_893_a_1.nii.gz,meta,"[1024, 1024, 195]","[0.4883, 0.4883, 1.5]",RAS,"[1000, 1000, 292]",0.0017,0.996,"[7, 7, 4]",196,0.1276,0.2136,True,,False,35.5,cuda:0,0.6072760224342346
valid_1051_a_2.nii.gz,meta,"[512, 512, 179]","[0.7852, 0.7852, 2.0]",RAS,"[803, 803, 357]",0.0028,0.998,"[6, 6, 5]",180,0.0444,0.2339,True,,False,27.2,cuda:0,0.6463810205459595
valid_565_a_2.nii.gz,meta,"[1024, 1024, 231]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 346]",0.0014,0.9979,"[5, 5, 5]",125,0.0,0.2272,True,,False,23.2,cuda:0,0.21984203159809113
valid_83_a_2.nii.gz,meta,"[512, 512, 427]","[0.623, 0.623, 0.75]",RAS,"[638, 638, 320]",0.0008,0.9992,"[4, 4, 5]",80,0.05,0.21,True,,False,14.8,cuda:0,0.8947621583938599
valid_512_b_2.nii.gz,meta,"[512, 512, 339]","[0.7299, 0.7299, 1.0]",RAS,"[747, 747, 339]",0.0006,0.9968,"[5, 5, 5]",125,0.0,0.2483,True,,False,16.0,cuda:0,0.8931149244308472
valid_851_a_2.nii.gz,meta,"[512, 512, 447]","[0.623, 0.623, 0.75]",RAS,"[638, 638, 336]",0.0022,0.9991,"[4, 4, 5]",80,0.0,0.2322,True,,False,12.0,cuda:0,0.5179594159126282
valid_229_b_1.nii.gz,meta,"[512, 512, 245]","[0.7188, 0.7188, 1.25]",RAS,"[736, 736, 306]",0.0008,0.9908,"[5, 5, 4]",100,0.03,0.2524,True,,False,15.1,cuda:0,0.8765679597854614
valid_258_a_1.nii.gz,meta,"[1024, 1024, 255]","[0.3516, 0.3516, 1.5]",RAS,"[720, 720, 382]",0.0013,0.9923,"[5, 5, 5]",125,0.016,0.244,True,,False,21.5,cuda:0,0.11639707535505295
valid_971_b_2.nii.gz,meta,"[512, 512, 319]","[0.6543, 0.6543, 1.0]",RAS,"[670, 670, 319]",0.0,0.9957,"[5, 5, 4]",100,0.01,0.2394,True,,False,15.9,cuda:0,0.8688719272613525
valid_468_a_2.nii.gz,meta,"[512, 512, 417]","[0.6562, 0.6562, 0.75]",RAS,"[672, 672, 313]",0.0008,0.9992,"[5, 5, 4]",100,0.03,0.2379,True,,False,16.8,cuda:0,0.32843294739723206
valid_728_a_2.nii.gz,meta,"[512, 512, 487]","[0.832, 0.832, 0.75]",RAS,"[851, 851, 366]",0.0021,0.9953,"[6, 6, 5]",180,0.1611,0.2344,True,,False,26.6,cuda:0,0.8981007933616638
valid_679_a_2.nii.gz,meta,"[512, 512, 509]","[0.9277, 0.9277, 0.75]",RAS,"[949, 949, 382]",0.0011,0.9988,"[7, 7, 5]",245,0.098,0.2295,True,,False,26.3,cuda:0,0.9081236720085144
valid_1206_a_2.nii.gz,meta,"[512, 512, 463]","[0.6367, 0.6367, 0.75]",RAS,"[652, 652, 348]",0.0022,0.999,"[5, 5, 5]",125,0.024,0.2414,True,,False,15.8,cuda:0,0.6351439356803894
valid_492_b_1.nii.gz,meta,"[512, 512, 256]","[0.6602, 0.6602, 1.25]",RAS,"[676, 676, 320]",0.0,0.9915,"[5, 5, 5]",125,0.04,0.2521,True,,False,13.0,cuda:0,0.4283069372177124
valid_1250_a_2.nii.gz,meta,"[512, 512, 390]","[0.7207, 0.7207, 1.0]",RAS,"[738, 738, 390]",0.0,0.995,"[5, 5, 6]",150,0.08,0.2462,True,,False,20.8,cuda:0,0.8113293051719666
valid_72_a_2.nii.gz,meta,"[512, 512, 324]","[0.6843, 0.6843, 1.0]",RAS,"[700, 700, 324]",0.001,0.9913,"[5, 5, 5]",125,0.016,0.2416,True,,False,18.7,cuda:0,0.8598636388778687
valid_1192_b_1.nii.gz,meta,"[512, 512, 238]","[0.8382, 0.8382, 1.0]",RAS,"[858, 858, 238]",0.0004,0.9995,"[6, 6, 3]",108,0.2315,0.2311,True,,False,20.1,cuda:0,0.9750440120697021
valid_563_a_2.nii.gz,meta,"[512, 512, 444]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 333]",0.0,0.9996,"[5, 5, 5]",125,0.112,0.2268,True,,False,24.3,cuda:0,0.8785098791122437
valid_258_d_2.nii.gz,meta,"[512, 512, 448]","[0.8008, 0.8008, 0.75]",RAS,"[819, 819, 336]",0.0012,0.9986,"[6, 6, 5]",180,0.2,0.2397,True,,False,24.9,cuda:0,0.9408397674560547
valid_694_b_1.nii.gz,meta,"[512, 512, 236]","[0.7109, 0.7109, 1.25]",RAS,"[728, 728, 295]",0.0,0.99,"[5, 5, 4]",100,0.0,0.2433,True,,False,18.2,cuda:0,0.7574664354324341
valid_246_a_2.nii.gz,meta,"[512, 512, 382]","[0.7378, 0.7378, 1.0]",RAS,"[755, 755, 382]",0.0006,0.9968,"[5, 5, 5]",125,0.008,0.242,True,,False,21.9,cuda:0,0.9730077385902405
valid_427_a_2.nii.gz,meta,"[512, 512, 283]","[0.8006, 0.8006, 1.0]",RAS,"[819, 819, 283]",0.001,0.9928,"[6, 6, 4]",144,0.1111,0.2322,True,,False,15.0,cuda:0,0.906401515007019
valid_14_a_1.nii.gz,meta,"[1024, 1024, 258]","[0.3789, 0.3789, 1.5]",RAS,"[776, 776, 386]",0.0026,0.9914,"[6, 6, 6]",216,0.0139,0.2409,True,,False,38.4,cuda:0,0.492297500371933
valid_748_a_2.nii.gz,meta,"[512, 512, 462]","[0.6699, 0.6699, 0.75]",RAS,"[686, 686, 347]",0.0014,0.9995,"[5, 5, 5]",125,0.04,0.2418,True,,False,23.0,cuda:0,0.8824779987335205
valid_725_a_1.nii.gz,meta,"[1024, 1024, 256]","[0.3857, 0.3857, 1.5]",RAS,"[790, 790, 384]",0.0,0.996,"[6, 6, 6]",216,0.0787,0.2282,True,,False,39.8,cuda:0,0.41287660598754883
valid_343_a_1.nii.gz,meta,"[1024, 1024, 261]","[0.3467, 0.3467, 1.5]",RAS,"[710, 710, 391]",0.0013,0.9953,"[5, 5, 6]",150,0.2,0.2416,True,,False,28.3,cuda:0,-0.382698118686676
valid_78_a_2.nii.gz,meta,"[512, 512, 509]","[0.8301, 0.8301, 0.75]",RAS,"[849, 849, 382]",0.0012,0.9993,"[6, 6, 5]",180,0.1056,0.2401,True,,False,31.3,cuda:0,0.9865325093269348
valid_812_a_2.nii.gz,meta,"[512, 512, 412]","[0.6289, 0.6289, 0.75]",RAS,"[644, 644, 309]",0.0,0.9995,"[5, 5, 4]",100,0.03,0.2334,True,,False,14.9,cuda:0,0.5777481198310852
valid_128_a_2.nii.gz,meta,"[512, 512, 429]","[0.7031, 0.7031, 0.75]",RAS,"[720, 720, 322]",0.0008,0.9995,"[5, 5, 5]",125,0.024,0.2352,True,,False,15.0,cuda:0,0.8636096715927124
valid_144_a_1.nii.gz,meta,"[768, 768, 243]","[0.5599, 0.5599, 1.5001]",RAS,"[860, 860, 364]",0.0014,0.9965,"[6, 6, 5]",180,0.0778,0.2351,True,,False,27.1,cuda:0,0.7199062705039978
valid_1255_a_1.nii.gz,meta,"[768, 768, 189]","[0.3906, 0.3906, 1.5]",RAS,"[600, 600, 283]",0.0018,0.9979,"[4, 4, 4]",64,0.0,0.2354,True,,False,14.8,cuda:0,0.31125587224960327
valid_752_a_1.nii.gz,meta,"[512, 512, 231]","[0.793, 0.793, 1.5]",RAS,"[811, 811, 346]",0.0014,0.9991,"[6, 6, 5]",180,0.2111,0.24,True,,False,16.6,cuda:0,0.7738202810287476
valid_396_a_1.nii.gz,meta,"[768, 768, 217]","[0.4036, 0.4036, 1.5]",RAS,"[620, 620, 325]",0.0015,0.9974,"[4, 4, 5]",80,0.0,0.2401,True,,False,15.3,cuda:0,0.47315385937690735
valid_804_a_2.nii.gz,meta,"[512, 512, 464]","[0.8164, 0.8164, 0.75]",RAS,"[835, 835, 348]",0.0012,0.9984,"[6, 6, 5]",180,0.0111,0.236,True,,False,27.6,cuda:0,0.8914787173271179
valid_1028_a_1.nii.gz,meta,"[1024, 1024, 228]","[0.3662, 0.3662, 1.5]",RAS,"[750, 750, 342]",0.0,0.9856,"[5, 5, 5]",125,0.0,0.2352,True,,False,20.8,cuda:0,0.5851384401321411
valid_242_a_1.nii.gz,meta,"[512, 512, 233]","[0.6836, 0.6836, 1.5]",RAS,"[700, 700, 349]",0.0014,0.9996,"[5, 5, 5]",125,0.0,0.2384,True,,False,14.0,cuda:0,0.7897726893424988
valid_612_a_2.nii.gz,meta,"[512, 512, 425]","[0.6836, 0.6836, 0.75]",RAS,"[700, 700, 319]",0.0008,0.9995,"[5, 5, 4]",100,0.2,0.2374,True,,False,14.6,cuda:0,0.6969025731086731
valid_565_b_2.nii.gz,meta,"[1024, 1024, 219]","[0.3418, 0.3418, 1.5]",RAS,"[700, 700, 328]",0.0015,0.9977,"[5, 5, 5]",125,0.024,0.2275,True,,False,19.7,cuda:0,0.20577538013458252
